,filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
0,C:/Modeling/ETA/ecb/ecb.mp170427.en.html,"At today’s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively.",1.0,2017,27/04/2017,4.0,261.0,1360.0
1,C:/Modeling/ETA/ecb/ecb.mp170427.en.html,"The Governing Council continues to expect the key ECB interest rates to remain at present or lower levels for an extended period of time, and well past the horizon of the net asset purchases.",1.0,2017,27/04/2017,4.0,191.0,1360.0
2,C:/Modeling/ETA/ecb/ecb.mp170427.en.html," Regarding non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the new monthly pace of €60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim.",2.0,2017,27/04/2017,4.0,359.0,1360.0
3,C:/Modeling/ETA/ecb/ecb.mp170427.en.html,The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme.,2.0,2017,27/04/2017,4.0,151.0,1360.0
4,C:/Modeling/ETA/ecb/ecb.mp170427.en.html,"If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration.",2.0,2017,27/04/2017,4.0,260.0,1360.0
5,C:/Modeling/ETA/ecb/ecb.mp170427.en.html, The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today.,3.0,2017,27/04/2017,4.0,138.0,1360.0
6,,,,,,,,
7,C:/Modeling/ETA/ecb/ecb.mp170608.en.html,"At today’s meeting, which was held in Tallinn, the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively.",1.0,2017,08/06/2017,4.0,289.0,1377.0
8,C:/Modeling/ETA/ecb/ecb.mp170608.en.html,"The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases.",1.0,2017,08/06/2017,4.0,176.0,1377.0
9,C:/Modeling/ETA/ecb/ecb.mp170608.en.html," Regarding non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of €60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim.",2.0,2017,08/06/2017,4.0,363.0,1377.0
10,C:/Modeling/ETA/ecb/ecb.mp170608.en.html,The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme.,2.0,2017,08/06/2017,4.0,151.0,1377.0
11,C:/Modeling/ETA/ecb/ecb.mp170608.en.html,"If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration.",2.0,2017,08/06/2017,4.0,260.0,1377.0
12,C:/Modeling/ETA/ecb/ecb.mp170608.en.html, The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today.,3.0,2017,08/06/2017,4.0,138.0,1377.0
13,,,,,,,,
