,filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
0,C:/Modeling/ETA/Thailand/MPC081008.pdf,  s that the Monetary Policy Committee (MPC) met  today to assess the latest economic developments and trends in order to determine the  appropriate monetary policy stance.,1.0,2008,08/10/2008,5.0,172.0,1428.0
1,C:/Modeling/ETA/Thailand/MPC081008.pdf,The main issues discussed were as follows.,1.0,2008,08/10/2008,5.0,42.0,1428.0
2,C:/Modeling/ETA/Thailand/MPC081008.pdf,"The latest economic data up to August pointed towards a slowdown in the Thai  economy, due to both domestic and external demand.",2.0,2008,08/10/2008,5.0,128.0,1428.0
3,C:/Modeling/ETA/Thailand/MPC081008.pdf,"In addition, risks to economic  growth would increase going forward, as a result of the impact of the global financial  crisis as well as domestic political factors.",2.0,2008,08/10/2008,5.0,165.0,1428.0
4,C:/Modeling/ETA/Thailand/MPC081008.pdf,"However, the MPC assessed that the marked  rise in farm income and lower inflation would improve consumers’ purchasing power and  support a continued economic growth.",2.0,2008,08/10/2008,5.0,166.0,1428.0
5,C:/Modeling/ETA/Thailand/MPC081008.pdf,Risks to inflation declined significantly compared to the previous meeting from  lower oil prices.,3.0,2008,08/10/2008,5.0,98.0,1428.0
6,C:/Modeling/ETA/Thailand/MPC081008.pdf,"Nonetheless, inflationary pressures remained from the continued pass- through  of  costs  and  the  gradual  adjustment  of  prices  under  the  authorities’  price  administration measures.",3.0,2008,08/10/2008,5.0,190.0,1428.0
7,C:/Modeling/ETA/Thailand/MPC081008.pdf,The MPC therefore decided to maintain the policy interest rate at 3.75 per cent  per annum.,4.0,2008,08/10/2008,5.0,91.0,1428.0
8,C:/Modeling/ETA/Thailand/MPC081008.pdf,The MPC would closely monitor the risks to the world economy and stand  ready to implement appropriate monetary policy should the impact on the Thai economy  worsen from the current assessment.,4.0,2008,08/10/2008,5.0,193.0,1428.0
9,,,,,,,,
10,C:/Modeling/ETA/Thailand/MPC160708.pdf,  s that the Monetary Policy Committee (MPC) met  today to assess the latest economic developments and trends in order to determine the  appropriate monetary policy stance.,1.0,2008,16/07/2008,4.0,172.0,1987.0
11,C:/Modeling/ETA/Thailand/MPC160708.pdf,The main issues discussed were as follows.,1.0,2008,16/07/2008,4.0,42.0,1987.0
12,C:/Modeling/ETA/Thailand/MPC160708.pdf,"During  the  first  two  months  of  2008  Q2,  the  Thai  economy  continued  to  expand from both domestic spending and exports, resulting in high capacity utilization and  a low unemployment rate.",2.0,2008,16/07/2008,4.0,199.0,1987.0
13,C:/Modeling/ETA/Thailand/MPC160708.pdf,"However, there were indications that the rise in the cost of  production and the acceleration in inflation have begun to affect business confidence,  private consumption and investment spending, as well as price competitiveness of the  export sector.",2.0,2008,16/07/2008,4.0,250.0,1987.0
14,C:/Modeling/ETA/Thailand/MPC160708.pdf,"Meanwhile, increasing uncertainty in global economic conditions would  require close monitoring by the MPC.",2.0,2008,16/07/2008,4.0,107.0,1987.0
15,C:/Modeling/ETA/Thailand/MPC160708.pdf,"Risks to inflation increased markedly in the previous quarter as a result of the  continued rise in oil and raw food prices, as well as the rapid acceleration in pass-through  from producer prices to the prices of other goods, which was facilitated by continued  economic expansion.",3.0,2008,16/07/2008,4.0,282.0,1987.0
16,C:/Modeling/ETA/Thailand/MPC160708.pdf,"In addition, indicators of inflation expectations have risen, making it  likely that inflation would remain elevated for a while.",3.0,2008,16/07/2008,4.0,129.0,1987.0
17,C:/Modeling/ETA/Thailand/MPC160708.pdf,"The MPC deemed that the risks to inflation have risen markedly, which would  affect private sector confidence, make it increasingly difficult to ensure economic stability  going forward, and impact potential growth as well as the competitiveness of the Thai  economy in the long run.",3.0,2008,16/07/2008,4.0,283.0,1987.0
18,C:/Modeling/ETA/Thailand/MPC160708.pdf,"The MPC therefore decided to raise the policy interest rate by  0.25 per cent, from 3.25 per cent to 3.50 per cent per annum, effective immediately.",3.0,2008,16/07/2008,4.0,148.0,1987.0
19,C:/Modeling/ETA/Thailand/MPC160708.pdf,The MPC would closely monitor the outlook for inflation and economic growth  going forward and stands ready to adjust the monetary policy stance should inflationary  risks continue to remain elevated.,4.0,2008,16/07/2008,4.0,200.0,1987.0
20,,,,,,,,
21,C:/Modeling/ETA/Thailand/MPC250209.pdf,  s that the Monetary Policy Committee (MPC) met  today to assess the latest economic developments and trends in order to determine the  appropriate monetary policy stance.,1.0,2009,25/02/2009,5.0,172.0,1380.0
22,C:/Modeling/ETA/Thailand/MPC250209.pdf,The main issues discussed were as follows.,1.0,2009,25/02/2009,5.0,42.0,1380.0
23,C:/Modeling/ETA/Thailand/MPC250209.pdf,The on-going global financial crisis resulted in a marked slowdown in world  economic growth with high uncertainty surrounding the economic outlook.,2.0,2009,25/02/2009,5.0,148.0,1380.0
24,C:/Modeling/ETA/Thailand/MPC250209.pdf,The sharp  decline  in  external  demand  adversely  affected  regional  countries  including  Thailand  through a marked contraction in exports.,2.0,2009,25/02/2009,5.0,145.0,1380.0
25,C:/Modeling/ETA/Thailand/MPC250209.pdf,"In addition, domestic demand remained weak,  while the impact of authorities’ measures to stimulate the economy would take some time  to come into full effect.",2.0,2009,25/02/2009,5.0,159.0,1380.0
26,C:/Modeling/ETA/Thailand/MPC250209.pdf,"The  MPC  assessed  that,  going  forward,  risks  to  growth  increased  while  inflation was expected to decline further.",3.0,2009,25/02/2009,5.0,123.0,1380.0
27,C:/Modeling/ETA/Thailand/MPC250209.pdf,Core inflation could be below the target range  during certain periods of this year.,3.0,2009,25/02/2009,5.0,84.0,1380.0
28,C:/Modeling/ETA/Thailand/MPC250209.pdf,The MPC therefore viewed that monetary policy could  be eased further to support economic recovery and to safeguard price stability going  forward.,3.0,2009,25/02/2009,5.0,147.0,1380.0
29,C:/Modeling/ETA/Thailand/MPC250209.pdf,"The MPC therefore decided to lower the policy interest rate by 0.50 per cent  per  annum,  from  2.00  per  cent  per  annum  to  1.50  per  cent  per  annum,  effective  immediately.",4.0,2009,25/02/2009,5.0,183.0,1380.0
30,,,,,,,,
31,C:/Modeling/ETA/Thailand/MPC52011.pdf,"    s the outcome of the Monetary Policy Committee (MPC) meeting today, as  follows.",1.0,2011,13/07/2011,7.0,84.0,2298.0
32,C:/Modeling/ETA/Thailand/MPC52011.pdf,"In the first half of the year, advanced economies expanded more slowly than  expected.",2.0,2011,13/07/2011,7.0,86.0,2298.0
33,C:/Modeling/ETA/Thailand/MPC52011.pdf,The US economy was particularly affected by the surge in oil prices and supply  disruption in the automobile sector stemming from the Japan crisis which should abate in  the latter half of the year.,2.0,2011,13/07/2011,7.0,198.0,2298.0
34,C:/Modeling/ETA/Thailand/MPC52011.pdf,The Japanese economy has been recovering faster than expected.,2.0,2011,13/07/2011,7.0,62.0,2298.0
35,C:/Modeling/ETA/Thailand/MPC52011.pdf,The euro area continued to expand from growth in the core member countries while  sovereign debt problems remained a key risk to the economy.,3.0,2011,13/07/2011,7.0,141.0,2298.0
36,C:/Modeling/ETA/Thailand/MPC52011.pdf,"Meanwhile, the Asian  economy continued to grow from both internal demand and exports.",3.0,2011,13/07/2011,7.0,86.0,2298.0
37,C:/Modeling/ETA/Thailand/MPC52011.pdf,"However, going  forward, growth may slow slightly due to tightened monetary policy to contain inflation in  many countries.",3.0,2011,13/07/2011,7.0,123.0,2298.0
38,C:/Modeling/ETA/Thailand/MPC52011.pdf,The Thai economy continued to expand in the second quarter primarily from  internal and external demand as well as continued fiscal stimulus.,4.0,2011,13/07/2011,7.0,141.0,2298.0
39,C:/Modeling/ETA/Thailand/MPC52011.pdf,"The supply disruption in  the  automobile  sector  was  resolved  sooner  than  expected,  paving  the  way  to  a  manufacturing recovery in the second half of the year.",4.0,2011,13/07/2011,7.0,170.0,2298.0
40,C:/Modeling/ETA/Thailand/MPC52011.pdf,"Going forward, consumption and  investment will continue to be supported by favorable employment and credit conditions  as well as increased fiscal spending.",4.0,2011,13/07/2011,7.0,157.0,2298.0
41,C:/Modeling/ETA/Thailand/MPC52011.pdf,Inflationary  pressure  remained  high  due  to  elevated  energy  prices  and  continued upward adjustments in the prices of prepared foods.,5.0,2011,13/07/2011,7.0,141.0,2298.0
42,C:/Modeling/ETA/Thailand/MPC52011.pdf,"The extension of price  administration and cost-of-living alleviation measures may slow the rise in measured  inflation figures, but other measures such as the prospective increases in the minimum  wage and fiscal spending amid continued economic growth will likely add to inflationary  pressure and may result in heightened inflation expectations.",5.0,2011,13/07/2011,7.0,348.0,2298.0
43,C:/Modeling/ETA/Thailand/MPC52011.pdf,"In light of the continued risks to inflation amid robust domestic demand, the  MPC deemed it necessary to continue increasing the policy rate to maintain economic  stability and anchor inflation expectations.",6.0,2011,13/07/2011,7.0,208.0,2298.0
44,C:/Modeling/ETA/Thailand/MPC52011.pdf,"The MPC therefore decided unanimously to  raise  the  policy  interest  rate  by  0.25  per  cent,  from  3.0  to  3.25  per  cent,  effective  immediately.",6.0,2011,13/07/2011,7.0,156.0,2298.0
45,,,,,,,,
46,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"  s the outcome of the Monetary Policy Committee (MPC) meeting today, as  follows.",1.0,2009,26/08/2009,6.0,82.0,1287.0
47,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,The latest data indicate that global economic and financial conditions have  improved somewhat since the last MPC meeting.,2.0,2009,26/08/2009,6.0,122.0,1287.0
48,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"In the second quarter, GDP growth of  major industrialized and most Asian economies has improved over the previous quarter.",2.0,2009,26/08/2009,6.0,123.0,1287.0
49,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"Nevertheless, the MPC views that there is still a high degree of uncertainty about the  sustainability of global economic recovery.",3.0,2009,26/08/2009,6.0,131.0,1287.0
50,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"In  the  second  quarter,  Thailand’s  economic  condition  has  shown  a  more  positive sign.",4.0,2009,26/08/2009,6.0,95.0,1287.0
51,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,GDP has contracted at a smaller pace compared to the same period last year  but  has  expanded  from  the  previous  quarter.,4.0,2009,26/08/2009,6.0,125.0,1287.0
52,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"Latest  economic  indicators,  such  as  manufacturing production, exports, employment and private consumption have also shown  continued improvement.",4.0,2009,26/08/2009,6.0,150.0,1287.0
53,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,The MPC assesses that the current level of policy interest rate is  appropriate and supportive of the economic recovery without generating any inflationary  pressure.,4.0,2009,26/08/2009,6.0,166.0,1287.0
54,C:/Modeling/ETA/Thailand/MPCeng_62009.pdf,"Thus, the MPC decided to maintain the policy interest rate at 1.25 per cent per  annum.",5.0,2009,26/08/2009,6.0,87.0,1287.0
55,,,,,,,,
56,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,"  s the outcome of the Monetary Policy Committee (MPC) meeting today, as  follows.",1.0,2009,21/10/2009,7.0,82.0,1877.0
57,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,"The global economic and financial conditions have improved on account of  accommodative monetary policy stance and fiscal stimulus packages, especially in major  industrialized economies and China.",2.0,2009,21/10/2009,7.0,197.0,1877.0
58,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,The resulting rebound in private consumption of  these  countries  in  turn  leads  to  a  pick  up  in  exports  of  other  Asian  economies.,2.0,2009,21/10/2009,7.0,142.0,1877.0
59,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,"Nevertheless,  the  MPC  views  that  there  remains  uncertainty  surrounding  the  global  economic recovery, which is still reliant on sustained impetus from the fiscal stimulus.",3.0,2009,21/10/2009,7.0,181.0,1877.0
60,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,The latest economic data point towards a continued improvement of the Thai  economy compared to the previous MPC meeting.,4.0,2009,21/10/2009,7.0,121.0,1877.0
61,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,"The recovery of the manufacturing  sector  has  become  more  broad-based,  while  export  and  tourism  sectors  have  also  improved.",4.0,2009,21/10/2009,7.0,135.0,1877.0
62,C:/Modeling/ETA/Thailand/MPCeng_72009.pdf,This improvement was significantly aided by accommodative monetary policy  and fiscal stimulus measures.,4.0,2009,21/10/2009,7.0,104.0,1877.0
